Cycle_Index,Temperature,Discharge_Time(s),Decrement_3.6-3.4V(s),Max_Voltage_Discharge(V),Min_Voltage_Charger(V),RUL
1196,39.770954005530854,1820.4518560839267,576.2390499654932,4.1605918919470275,3.0068170119529105,223.40727021310045
158,42.931775127176024,4221.225819987407,527.7957847264815,4.117303321898862,3.1613632863633194,1257.453903866783
477,53.524278527131834,3257.70438825046,634.0255229446179,4.1237260137228375,3.2771783406081845,871.7377320648582
1070,36.17526006196097,1234.6245055438908,25.358098451058382,4.06737823354521,3.0741087310496624,359.57753843478906
518,50.83645508257082,603.6983952672049,108.82825598021891,4.075400427049748,3.046049377099795,886.1589733099894
99,36.881442382027494,500.37608364905384,784.6709420056477,3.9400951744231554,3.40763816554528,1344.0229340266774
1061,34.15485506244998,2045.6202679556616,619.9388067993419,4.03315775652639,3.4472021943242535,403.3748114534809
280,58.34508709252882,1549.5003422752734,119.37984556368994,4.035232885165909,3.4118032103990945,1069.989644814506
497,27.37483682715853,3336.623580273788,761.0255049107498,4.187549350700322,3.4493939448686737,993.8066335888678
302,23.613478423104315,2646.869024399506,233.16347168561887,4.029326058786987,3.276555985529186,1209.7452627649814
181,50.839437021419144,1550.2906066252895,440.86869809179666,4.064802793470827,3.406129060495171,1168.0703113538302
607,22.72998821416366,1001.4175563658277,147.77293133850105,4.059975419783731,3.1920213191955504,886.4277583604501
1123,53.48315962812117,897.8388846310131,644.8968496511019,4.091028515113298,3.3331339307395194,215.6279067568252
700,37.48773585428974,4363.903843059963,606.8318904925557,4.124469849399569,3.4944177656945823,749.670489064962
993,56.62054709167656,1444.346451502876,205.77897462619984,3.9675125628512617,3.1128638619195637,350.31507759805845
1140,48.86131444487623,3363.0400451815512,779.7926748341616,4.05861732572953,3.19494987314554,222.7727965003071
191,44.416186680318305,4110.223861535451,373.1493013133467,4.147775312194809,3.2400236886550426,1223.5210434311127
253,57.97227188231063,3186.1821625682596,277.4132801422528,4.038934414151253,3.069007743510026,1093.007769807529
981,35.865974922082174,4339.956588740645,154.0500387287912,3.983537263912072,3.0405193052325283,450.77080556360187
928,58.16347746158532,2144.2504911838305,254.22785101367296,4.09641272260689,3.4148614331608123,405.6260617994879
1185,25.400051096848276,4794.244296050057,39.383690676958956,4.147130218739737,3.4883971864137933,323.9425780169681
128,39.35019767729651,925.7815196370556,533.2665933613818,3.9189420878782175,3.2023625319148294,1283.081904531129
18,30.796448895687796,780.102789390429,761.1630567826742,4.133037145022168,3.0438249180973265,1464.34229081948
566,41.593711156327736,3395.8530871749845,503.1027955086448,4.146494379888532,3.032905880345288,857.0519163016326
570,26.480555115663385,4731.30636464233,212.96108649301064,4.038456878276582,3.4456591031801493,902.6132303116626
686,53.66118641240173,4101.752269690742,49.62887682820799,4.19499169704554,3.23190712486384,675.0900026379534
626,53.85631397258229,659.1592393588417,208.8727044677465,4.136012502212193,3.160013658281196,737.0314018702065
854,58.20945250893916,1613.028255493167,386.1868567025612,4.1320987694686995,3.2382306356196997,467.4327149325282
962,26.18688563532945,4672.498758737771,688.4580572558209,4.124351572323621,3.159152047346174,521.1198988260286
155,44.93330203619963,1489.3746341636875,185.3017102332412,3.945182430965482,3.24451788765381,1225.1650912003781
490,38.96949234801478,3971.5009917985203,653.4164789521237,3.965169265935903,3.4297781984589686,931.1725588774483
785,33.77534928176933,4178.121320864908,782.9014521496576,4.039197039439328,3.296150685531048,670.8816133824104
1128,34.06160644536875,2628.6248862666143,419.4732263353542,3.9792013049878396,3.347326886405088,315.80152459926984
246,36.51174202427009,2115.839876287083,742.8601526454821,4.0245722917002125,3.182335338117168,1166.7435319137717
1063,48.197021987558124,2415.58483237287,508.0984662708841,4.166539232976876,3.3692529392552593,307.2431295694768
759,43.931442330726185,1366.7340635172116,580.6399366311964,4.1472980675637805,3.333308542439686,637.996946210129
538,38.387260510445245,4480.137305805568,483.12504509761834,4.089011963543995,3.059780998876028,911.4004716404188
921,23.037336414784882,2417.9123866298623,427.5919907411807,4.157436118275331,3.2863214265577922,600.7086162216142
408,23.110613763158284,4447.559370143669,226.49502876274744,4.135131716705175,3.128371748154879,1118.1713527617087
525,20.09357562503113,796.7593555594882,286.8107723257205,4.028695479552267,3.4020478348167966,984.751743934865
828,58.707975528283455,4944.893773700617,275.17370467037597,3.9603195456149836,3.21296885423347,506.2911379401696
903,20.210152742335396,2383.3835109850056,515.6942592393569,4.054260312002802,3.4973420825982435,572.4883063082924
36,24.123749840549795,524.8048558522958,125.55924986102313,4.120868664758565,3.046250218969482,1476.9596587608708
685,32.583862272376436,478.7026867160381,826.7766878180549,4.030925879618878,3.390173931370079,789.2986421161338
20,52.297210072670445,3807.174110164641,654.1765278491397,4.100031572935169,3.336850866771078,1336.4814462794293
321,58.48395143056471,3397.4670107572997,373.2721552036104,3.928298227887313,3.3837494152953527,1017.4888390816121
512,51.60054235167424,4070.013623199661,159.58924718321262,4.124401420911421,3.153764897745228,824.6988027342277
400,47.62240929782563,795.227409578188,796.1531093550395,4.143814085967919,3.2460272446912004,970.8666137028754
654,40.85202669654278,467.1830750670772,744.9247192890253,4.112051356734162,3.3982542598618544,782.0488512859316
972,23.468208474487344,2690.3226604036186,655.1149663911178,4.19017907625791,3.1162706658104273,545.8840231983547
471,58.326831720157216,2121.6975879690167,258.96140172189325,4.147995617238192,3.113016598394326,854.1287511783186
1167,50.33569655782726,2471.150602353492,374.15304094162866,4.170928118362962,3.2755254766474664,222.54876355895792
1116,45.55797541337047,4960.4655216902875,110.41846215813256,4.180071325037295,3.2617817897649277,283.97608526914587
834,50.361433821553995,4862.52480105215,186.35478176022792,4.1404043975621425,3.1411312352064664,529.1084116137869
727,48.96413317092554,4728.882331464007,709.0546408387249,4.10227765260195,3.149037825262411,649.5227879333064
854,45.489263191579475,3984.060580808067,649.2340725886017,3.901715574408237,3.138922581603283,534.445330215872
51,59.22307200719953,1967.7543932073847,542.2674714188225,4.039747725966937,3.385756030999244,1254.2091209476318
575,56.134552505441,2237.0153722350265,808.2395188150322,4.071348689586708,3.32595043278123,794.460953590837
1149,45.866596764686534,2883.195405478945,533.2745356754799,3.9912090817343997,3.4162085917051264,235.3065275107155
150,47.72700845827699,4203.511945102748,430.93183996797745,3.9954313340710415,3.487736514157011,1219.717743422677
314,22.0638322663484,622.9503128358585,319.5262567490712,4.18834782471305,3.2370821481359933,1170.0938722579908
570,46.79669858200157,2294.195363658974,847.5946850478318,4.167513259560824,3.0333469407027245,768.2971497382097
305,21.766617508404007,688.3030182585628,92.78960614143108,4.154753701650511,3.0240461552060176,1225.1968498203598
682,43.53055027879724,2718.8906568955044,839.1808874135114,4.021803540511833,3.1478325196358097,741.219422346738
838,59.974139982633396,4524.8338728293065,747.5089007392961,3.9041095651226745,3.4662722946762257,510.9900717787272
1078,42.23226325748719,3977.6791454505083,134.33833359141715,3.9240666739367143,3.2616065274854376,332.85789738916037
1003,38.92840472325334,1370.8593624526168,517.1862347542232,3.993658910465281,3.1358932580400647,420.91812583786145
444,32.514194260223505,4887.156993114325,782.5622239391964,3.904722873898703,3.19958339725551,1008.2745664328196
613,24.820903151458577,3436.5468708182134,523.1920639742953,3.9051449345745595,3.2992975537023352,879.5643316459431
993,49.24094685833126,349.0101871677944,818.3358429733477,4.174980990492723,3.3264748290689212,408.1910727231474
264,27.703961111425215,1500.4433780205318,849.8257587981174,4.111847550635717,3.0769597548914525,1221.9498894682947
1077,24.611280849891376,1525.3525096236078,391.69837952218916,3.9926867970204456,3.488515838272588,432.5050116705712
1004,36.8705063892205,625.4952395435416,352.03602203756475,3.9397933732802857,3.2723861134913945,427.80733141468943
5,51.8136735183639,4811.184634956866,843.962615492858,4.053490715368524,3.06784415889614,1387.3485905325947
1127,49.80258192480882,2547.7998845068414,614.1232538117079,3.9016038482563093,3.446817626673067,210.89231278726112
774,22.195304585859,4510.328607647845,122.09995958638898,4.181524123157443,3.037319215539714,715.612993576344
877,38.205747401446246,1814.4128661897532,57.21673931595945,4.024444535816684,3.453867716588756,564.5654734774599
992,40.897383042846755,888.5977810342874,516.8735648775915,4.0207004865712,3.4982828281444913,463.5252998103849
884,45.78186602503288,2529.3797165592055,838.5504495858137,4.017178082274535,3.350215899578252,507.5886658796602
47,46.006694017729124,835.5961831572906,762.9388581171202,3.920798499116329,3.385223610536995,1331.1191137968076
867,34.58788997829224,2584.2728639944376,614.746016888616,4.091496671937548,3.1686514182337433,605.0738042117057
823,42.42708776014056,4625.396751731217,142.42194702415702,4.119901085888506,3.470788426366967,596.3385300395952
936,39.24247535376345,2747.6102666208,243.7236176988521,4.102837619276487,3.264856983054184,518.5918994710677
656,55.399934260931246,3197.5487164068923,790.4498793663022,3.9415306479988184,3.3661942232987774,666.1933070004569
269,41.21060530539601,1036.200653776899,180.8703682580724,4.0736520504106775,3.46205385795564,1174.1803431932385
370,37.64128646992646,505.55744163585655,265.0266792603824,4.070845345251676,3.487589987987754,1035.8244185150024
636,36.17941798727403,820.7974222450931,134.0485730519889,4.1605232363824145,3.416602178298337,802.3394671405325
1130,42.89711037733863,3113.0984057165188,614.9752436446818,4.0137382975126945,3.151508753491015,288.7701031697854
657,52.1590791760359,746.5549852638319,850.7044287196244,4.01144578309783,3.483273758276041,710.9248716838024
120,41.5360596152315,2067.1665827241636,256.69186780393966,4.085558117615456,3.314059765621786,1318.53154864349
831,46.46620700322166,2885.4321201533335,438.3578149080649,4.089921796049854,3.4653212381759797,525.1357646437071
1082,49.514230676261,2126.668153560281,578.2189709458597,4.040785568197737,3.338052512907176,298.2489962126757
741,40.806724395149274,1069.313866886917,899.530298429755,4.032917808699127,3.1536194809238602,703.9592186799325
117,37.072682266194576,1586.8191453163006,112.23109719786346,4.048244301191365,3.185012262071408,1323.822473210469
791,55.06661511449798,4663.0924043883115,458.74230356502403,4.1583135898509935,3.27523588855147,535.8201308321761
1151,36.70024336111568,3477.11669525587,358.90570551420006,4.038350070376173,3.395007420779941,310.64893109095465
1013,38.4777140230235,2631.424841795467,781.9217453956726,4.181979537590947,3.1589912756701675,406.64522448200853
1082,59.613652533671086,359.75998293839956,438.8516032902572,4.051201129078898,3.289865583067096,228.445277090387
634,20.009500943035384,4964.35238230051,117.66022163493032,4.184760207954268,3.1728124967882008,871.9497802271529
513,27.418916383068897,3455.8381940048234,578.2932478521936,4.149849570560723,3.4078847023175536,970.9317158256762
802,35.35855559678903,1789.5356435212411,698.2869440722142,4.008729396784749,3.2333640468839753,649.8684264235122
1120,57.303596377010116,4432.562701989839,22.535501465740843,4.159092426388985,3.0383614134264425,193.10001702088783
1142,22.80118822989884,1514.628615371545,775.881883170154,3.9330189852603343,3.0830262607407684,347.7211413159069
560,20.379417345139924,2856.8779221589325,183.70024000498574,4.177514152602905,3.0305523338098164,949.213255757056
488,22.107353439089145,3289.532589530178,505.8210408949725,4.089493054524867,3.2496514730071624,1007.3634598468215
897,23.541736424544727,1338.9978458325238,385.9018006049561,3.916317224556693,3.0531686486741134,611.026482408265
704,21.503870928250436,4898.467210362801,653.2953586172667,4.093277017095244,3.057069984654816,820.7050772867653
581,39.19125307426019,3816.5019581012884,346.62222101145284,4.192274296243427,3.4705241300191885,852.521210834031
790,43.23028828909311,2921.7221599020286,785.3915954799055,3.9209401963843886,3.4363275360880277,623.3551963294905
861,30.867478842760164,1148.7946114239141,662.8367976437354,4.066406312934026,3.226043298405683,643.0824400919714
247,35.93149535902542,553.1335728907228,589.9875905353709,4.124338304927812,3.492902660425103,1206.816195197416
1100,23.667973404457207,1804.2812128486223,720.6917240953118,4.143077576009859,3.0000932640853315,422.3394179354989
154,33.45481855313688,3839.9804787929934,683.5402707369764,4.024148239596239,3.306989728136697,1295.433592238776
997,40.900767665380926,1565.857102019518,51.62603393096694,3.9612499677504727,3.308214088685935,442.37628452632515
1110,49.29087228738581,2835.914236328874,367.36623138344873,3.912702683631715,3.228721527934944,259.2985880872045
697,20.13385448171917,3721.351730634493,839.1104216385111,4.0739178471291675,3.1984739864671465,835.559694143176
1093,38.6924306615061,807.3354588383825,130.63735671315908,4.035873321080283,3.2276915677403037,311.1105093288218
1071,31.880115058195287,3520.900675744605,668.6449643802051,4.184623318544913,3.2074802180398403,397.924107348786
1009,54.11287286767605,731.7931722372101,877.6407939750901,3.918181472314473,3.3652462387411495,325.92803095823297
94,48.62213260936968,4836.109787996884,65.93479355957504,4.105618603033802,3.067677717486642,1306.6100500428297
958,43.56434137883579,2595.452411305216,620.3306149514173,3.907489866636017,3.098819610295565,466.6958223457967
1012,31.090625827870944,1008.1777062364237,431.97564434490675,3.9514302530131626,3.0902591141962117,448.21432310946346
453,56.41356408230137,1909.2030893576684,529.6742247297555,4.03607369997685,3.1312352925606324,930.9236781609839
912,21.804027088812926,2243.0573116877285,95.10037610620587,4.03646173284086,3.262629209390792,598.2622986320658
218,24.378703947164606,3863.4695520597256,57.84611764290674,4.105710162880094,3.055604373669109,1252.8661022507265
474,35.66520562161424,3794.0917945600636,606.8426612848111,4.1730639104603275,3.4340846476632523,957.0916124846751
432,24.977502291874252,3176.1203750854556,744.5122982422317,4.0917096476744765,3.148680765654236,1047.2296680934717
341,58.256627902377,797.8743490249169,708.1734947410112,4.186060529355453,3.081268993734354,1000.3089025238401
551,51.919572885735334,1012.3760464620658,498.5490405222889,4.164484691963399,3.3378106547991218,789.6948750378743
357,30.35930606407255,740.6575270341161,107.8828025998368,4.075349938659238,3.0190431502996598,1105.4191893635123
23,43.542169158929816,3012.712081451485,625.4791105756922,4.150137585275648,3.309984282437082,1390.5801976160865
522,59.29322060320327,4422.550675103598,232.86221752764843,4.09277328309709,3.3490992153382497,809.3068148782196
1124,55.367959125260114,2338.8624075974276,821.7404584352976,3.923567349277118,3.1074582656933596,223.90732812686383
802,44.03193785768792,1055.986417601407,757.6735164002204,4.122169416977853,3.020982036721817,605.3603210924417
762,56.14895868701082,2922.798928200145,644.257011036904,3.9284725323802037,3.181822679459725,574.8452046147928
442,59.567396392534356,4115.235419268836,854.9844411313948,4.078224834170914,3.049297115120968,853.0879769240016
769,49.734112915744966,3786.0466891107712,47.651202929920174,4.1107920617574685,3.0582389248366684,599.3926710063823
1016,22.59945637931576,4442.8186644726,667.8563740534705,3.9199582824632566,3.1271306157224323,505.37771378972695
516,36.0632094570195,1606.1398570696788,310.6136458160367,3.9692383961779596,3.1477339623133798,925.9452529427144
1040,53.51302941132982,1211.5831761585418,817.3379794040014,4.174701669678495,3.2649851705107102,325.2646204059609
792,29.22276783220076,4435.137483927112,254.67417306254026,4.084894347669869,3.3391959427515063,675.1505002488065
336,53.22570071002498,3390.533470056708,657.873719397215,3.9738858056431594,3.2963854704350926,1042.7582180474337
258,24.813550481399837,1761.3659710355046,792.3293772926876,4.107203931344402,3.0741801686447583,1191.8058902435741
497,21.87781428591252,3789.035837690793,56.65800017676054,4.079032925988507,3.0860430162263133,1021.4397388289045
896,35.363624459649984,4131.056407057729,369.9298700409918,4.050472709975384,3.4393846248964572,579.1594846441757
160,21.469277497064546,3190.397729603322,690.831948179306,4.1928560924964255,3.279176157532057,1387.6075828355065
852,58.29081051933302,3533.055316435601,420.32862276667663,4.105036133222253,3.4349689164488444,476.90942401848537
690,53.04822783175864,2063.721550880532,255.18231421836387,4.012632332900374,3.185773255659937,643.2348977283491
380,52.030787485195006,2831.8696365122837,213.4287069644072,4.1400220296230605,3.307200003715662,1012.1755194208921
957,45.191116919846124,2763.5481024129626,135.73607488641255,4.165374987876357,3.261831708027305,441.00711206465814
691,28.65296092146214,4285.8246183146275,774.2740126735284,3.9375661678550493,3.1595617449102313,787.5558046072917
1192,40.73041466705568,4247.830707326259,526.3127548613693,3.96016589335358,3.2349576860167977,211.49083384716695
1067,43.89096289721364,4213.598205931103,87.21875159248127,3.964868102738334,3.251245438413466,313.5474358967667
285,41.00126003441073,351.84858703358924,356.67068474215915,4.107363542815962,3.100385487378339,1146.2709632064334
397,30.409334718061093,3822.863777003775,343.6056127084967,4.080911866515985,3.1575051861883656,1089.3507555048677
12,40.60991697258903,3865.779033521723,179.93048782432743,4.085697469409577,3.3957048752534877,1413.9812951730432
499,39.64745363474506,3488.3804674191665,403.2467104155278,4.1822319899068505,3.4578941197270634,912.4818161943979
754,59.85343103226897,3854.443892089827,312.2474415459601,4.132773459842192,3.1798970467726497,550.4328683364722
35,55.89744592184815,4257.260746034532,320.7872608331206,3.938381077353535,3.153486141104509,1281.8677972863613
727,38.5352299286248,2510.4995542783927,670.3433708534036,4.004252124727555,3.0975985822859413,694.1129468353165
849,44.91749531740474,2659.6360033957017,216.47177924457276,4.030618093852721,3.3392455843252904,531.295452117997
90,49.914864163689145,886.1560674835353,584.8367637927128,4.018788476624281,3.1615498508331688,1251.2394852757334
776,21.394606409352996,2111.2666503226005,522.1716690152227,4.100792582748564,3.493874769549594,755.053868200296
605,55.7968576491136,3323.8163455853864,519.9214108573233,4.167567930976969,3.1628424010319764,714.6344345247327
970,54.40507265671695,3967.8789478921904,603.4464646047628,3.9918154390568366,3.197068023391314,402.65309034502997
1022,38.297283910948295,1320.8827591486897,502.5761918521755,4.065563140926356,3.301667098106017,419.3950146475278
418,35.64679064321519,947.7676260484064,793.7445010648185,4.136822826574075,3.4008421465956524,1034.652870536292
115,30.9183749942526,3416.2974211523133,614.5104809162286,4.024865417653605,3.234759332672817,1388.7143059499388
617,39.067073133214734,308.83545256708004,501.3276612068216,3.9504354385197886,3.211328016894479,786.9485816526358
826,21.775066541329473,1138.3511462444503,750.1915458531275,4.042485289579124,3.4978189167974043,707.6001072143285
1099,54.08774133388031,436.63548761658257,553.4089771414622,3.9165667562229083,3.005246820569972,249.60844187016986
413,21.416894736741803,1084.3600539178933,276.20693805095755,4.182715036200683,3.447532644425623,1156.3369294488816
729,33.16205461479484,1152.2006156498746,202.24352799538266,3.922446361558492,3.0745704129698685,722.5738383032416
1021,57.26357953275959,2122.065895326853,154.04845138315733,4.031537014575173,3.3929626381044566,306.8359356136897
761,49.40850618093811,2190.937486026813,811.5205870405695,4.058964378326558,3.308965779923149,625.4681845924547
676,31.25563842310107,4409.033611868117,644.9191799822979,4.1955911496861855,3.170923642749046,788.5436372403218
457,30.105963758435404,2697.5156487444783,844.8930255846022,3.9498065470928583,3.4369374777605093,1002.3009219618256
920,20.203285592721038,3700.0023983777455,550.8967890291499,3.9343294555837076,3.006453613990496,584.578036357678
192,47.82857171399001,789.445582225351,436.59277571552303,3.902611844118763,3.1133453260374617,1223.021231197798
739,21.951343266926923,1359.5621506793611,72.5505102943826,3.9466714310607904,3.283446398124768,752.9740510273656
1123,41.30410077603048,3603.8341725997807,611.0452077605062,3.9621818937203,3.175771130024849,299.9412473274576
978,58.48487890368199,548.178614202082,532.3437085960434,4.089174282474928,3.3051887476591637,375.69928827411195
1009,24.378754402178156,2587.0090125456395,891.3838263571068,3.96591203711742,3.0120550967043336,516.1961276979619
96,55.779197238722695,3117.0341386157893,230.45972444837386,3.9061562444187974,3.0582294652408564,1238.0709657627579
663,59.65901340580193,3130.084527046661,487.0488726524155,4.147985503650747,3.0635481201092194,659.5812369584751
37,22.460681049569402,407.7842129597975,592.8424549039039,4.00967871030119,3.0946418229580046,1467.6927247318656
279,55.31625076549845,1813.9076198771718,587.2402337732624,4.006109005974221,3.2296657204002712,1038.7183709191902
217,40.643160817744665,3291.506059931024,513.9383177945945,3.990743708750378,3.3760643497717857,1215.5345435716788
867,56.2605487777832,1000.2987599014442,703.6966490879585,4.192611983143927,3.4527694189644507,477.46732902378017
873,42.852757676782964,3568.4535471418503,200.38346438359844,3.9510346251927846,3.417686265142123,566.5479132281228
62,46.484480404262584,3805.84848142427,658.5519362414859,4.169471419185971,3.098443935887842,1314.1134960326585
596,41.75115631989597,4915.255195096883,565.3664228611185,4.133040999641967,3.220575276115316,842.0181495728741
729,54.57971521229394,1286.2573758251242,808.5460983792245,3.922943986649794,3.0997057988792673,646.2861069442143
397,49.356396758148065,4178.114138030742,765.5311063495519,4.1960187304502545,3.1322359083335956,982.1594499454174
699,40.850412487216595,2745.393911517674,297.32939443664685,3.9814097890617033,3.251773490755943,678.3307061472436
1043,54.726432162061876,2055.2742018776153,263.0888459781347,3.9295748781067235,3.0340545123617613,298.1164860408048
177,29.81142129021338,875.1707594283363,883.8549249901541,4.148794270237728,3.1090871647966365,1334.6603160350155
396,26.29362638810104,3756.876350491427,483.99335920542575,4.11200266010331,3.4676890806535585,1103.472983489333
445,26.416004213202882,1408.5307159753293,817.6504482447044,4.08516564176337,3.2330581463292445,1061.7879730514233
76,33.360355149809514,2045.683408803315,164.21530092682434,3.94679425910968,3.222693262988936,1380.4148926182531
265,29.5476012520407,593.9484664176316,585.6806450241534,4.0435488348767885,3.0072835773756394,1207.793135542534
455,57.203614020389544,4066.4245043517394,732.6769648773159,4.134166808066165,3.1236998735291728,846.6350385240621
718,24.233363753143358,3902.9660626667237,853.7078196360732,3.991087181443152,3.4331462179910908,801.7279655753894
735,47.95962952158351,3747.9944011988687,316.85932409498065,3.9935069485545123,3.0823142141293345,671.7954764865299
851,27.568861591400236,1707.3844993118673,657.9834295331661,3.9009422718144364,3.2075624697673604,617.138446333665
144,55.26548531081401,1115.3563490499992,494.15544795486477,3.952273020493614,3.0071654529335006,1201.095471015764
885,58.4526115273963,3296.5003430100796,73.353454938492,4.16262168753655,3.2391677408352777,441.4621168159327
1093,38.61880035079935,2631.9820053321314,627.1997688318702,4.032523947491312,3.0105105533631087,347.309064125729
1123,55.162859209125266,1137.7865944518153,627.2849712493022,4.195270349770331,3.4098047765329,215.2984323241918
396,20.205806830188592,3523.7829739343592,838.9339882649526,4.018712389072138,3.4124268837435516,1146.597784312717
1049,52.797876696324,4958.294229560127,457.6349526286957,4.114555936434073,3.393871094151185,313.4371028408697
948,29.14500646099694,3811.932062387577,222.6208102252529,3.9845757128714188,3.141682034445559,480.2865065833214
891,56.34805237077472,3777.9360174223752,59.216164634837654,4.00914289234228,3.418618609110909,461.1141436499793
1175,20.04480445920438,4766.469938773781,385.765124283597,3.9572177962772686,3.271499066302635,369.7029974557938
1168,42.24726940159028,1253.8009276020402,285.6866960682016,4.004118710549818,3.1869040544335014,222.72241978674984
569,50.26543215139739,2958.08483513077,689.7577093010104,4.064171256126193,3.3126649798521166,812.8473779425045
1063,30.34753322791632,4904.339560659252,331.755633060121,4.197531864293775,3.006170523030187,446.86152725550255
109,27.725314583491723,1076.8823215598204,855.1826527570627,4.099260513921536,3.0714804388003762,1379.614754586106
1066,23.363928978719386,3591.1842093892487,866.8329786292502,3.959773786322494,3.3711467690851316,465.01293239299287
935,33.057343060131714,3053.3076860679394,566.3995593915831,3.9134884324774655,3.1220808043580766,515.870185294611
398,42.39377249235318,3056.4517332869227,837.2210525730969,3.9379069443943533,3.299004558664375,1014.6718517690911
634,24.633754271210307,3579.051949344353,689.5518231727561,4.068766560381914,3.1925513014115148,863.7388028854215
1157,35.06781447947195,4669.199537515716,501.23648405811105,4.12954809864503,3.4274028893996307,284.9185190756891
1187,20.362896186108998,3978.1351173012886,178.67098317204474,4.182125762190224,3.4762076529983217,333.2310781677935
733,52.74717681999367,563.839686056187,423.56619029217916,3.904746951599046,3.4417823641850953,595.6504802815452
235,25.137948723727654,4307.821693415843,513.5695277591035,4.056828042468561,3.1353099973467984,1257.6926536936958
658,31.333717930623266,1360.0442506509432,780.286191046809,4.041260206866953,3.0970814345230413,837.0875394554193
751,20.737108749528698,2071.4965742609484,443.5733713513851,4.096816506592711,3.2372174468103676,751.0406551153199
588,37.28963135570049,2470.1442239781964,809.9537119566019,4.067873656339603,3.00366707541809,829.2291777920314
1033,53.604860109648754,2560.2582035394275,613.4271015406526,4.106111745174744,3.012904696431591,325.1999468796513
1098,35.686048457807864,2345.347876500177,140.55917548723082,4.0974247754247575,3.2766453198115,350.79342057810555
954,27.179892936953337,4705.560482814562,895.5836050060818,3.935103517457384,3.260224702082643,542.649829696313
492,50.14795336202077,3618.2893360209155,483.9647414634431,4.139915374085616,3.49729099451763,879.9854617262033
913,51.55227927482977,3266.5020359965197,364.83530083998943,3.9369697727148973,3.1009209176818793,455.6758869150178
1198,26.95013901230267,534.2575305798252,600.0201127331833,4.109559187562741,3.1290519645802344,285.2316094659067
1192,50.83416434163959,4548.392652223761,115.8261163033144,4.024843610292182,3.0567703211631434,153.31325518580275
170,57.89191553025352,4574.133902439462,580.1540091429518,4.054155220372979,3.4587715048268723,1164.1125849825194
946,26.655103477290893,3967.001398121481,458.4476804393602,4.170989404312714,3.3889056222292253,560.2164225423949
795,50.83937170128542,333.03725792401,377.87318159875315,4.166965117942046,3.411169555728424,586.1042340206195
634,48.34288018410518,569.2171800648298,858.6576186374313,4.145356891696509,3.4513818939822545,714.4007565406883
29,38.94295553740354,1358.5514006619019,479.83495072420686,4.053044514136897,3.262449993362919,1406.323729579164
1189,22.316818422351933,917.3422182810615,212.82338193354582,4.12087194304015,3.225596595725362,306.5605173710969
339,22.98777671031416,2174.5293396075285,423.8878618520228,4.053869116655643,3.1651957368328083,1198.9043965528567
500,54.0965863679459,4636.328373012611,829.0609160239519,4.160881824742433,3.2946073071739277,861.0424638188381
511,59.60593491002588,2518.684040725892,174.9640147709233,4.02083274996987,3.2271391983949114,833.8960046524828
217,47.042090287470174,362.9923442311784,208.28219404564848,4.191070603324463,3.2257827933027876,1173.2129114509462
1156,37.83833228041286,1628.9047410201815,31.4660196262337,4.179696827468663,3.4684639318655694,278.4872386199862
1094,45.902945736076305,509.59606935291924,32.48724346827512,4.122480785835536,3.492015757139565,331.40216967268344
445,43.77583436914181,470.5518262834602,749.864631723491,3.9838247652528214,3.3982421946647903,980.5763160867913
876,35.34449041622487,1595.8833095490957,664.2678940218011,3.9394960766379774,3.3783790451234643,574.6347209638266
167,22.62504578296052,1595.3779917910435,332.4361296777233,4.1564110350279595,3.340279080889551,1340.8814425624494
91,52.86051789629764,3999.495032227539,634.513818360264,3.9495906858413883,3.083037426166757,1235.5539160078945
714,34.87334116954898,4881.722868071226,367.78121515277377,4.156278236699201,3.029552910437827,743.1246448497378
39,52.75142573428375,2044.673341282992,858.5491804780883,4.047229502013709,3.3453631575566316,1319.720791942187
1150,30.10034998753529,2315.7683306468816,871.0063596549106,4.021967035142431,3.364393111128288,335.57737100396906
173,20.041179193825336,4270.5103505443,365.6585227122222,4.170957233650329,3.02348649554907,1368.950480861569
653,26.357531331070263,1560.2533944489128,771.7152775799639,4.081155294762083,3.464025875114424,864.8707652455937
754,38.74157667074337,1034.9944806962053,700.3183566937703,4.072984202138915,3.045570319722339,684.0319748641713
1082,57.77214539831319,4309.521229997157,292.7999447111746,4.06762978338732,3.142950266885601,233.21206370586992
476,24.08774478774876,518.5527562683078,224.19504943297326,4.011350854805859,3.3361949063993523,985.5750050428935
456,54.16839097846264,3212.587368937254,423.2464923456938,4.135692931058738,3.0849362972022383,881.6640479005509
829,41.08096384847448,2941.3663830939918,707.5869797406775,3.975839533204732,3.027707944221122,617.2649507477289
895,53.03683063199586,1925.826103257963,864.947650561296,4.181668488012383,3.165573244582075,501.2856762260095
1025,31.934977239599704,1781.3907491575872,691.9495806025839,4.168195561514088,3.3829857874275895,435.567098766618
387,53.59788658689887,3927.73131305362,772.5821468161656,4.001244097702469,3.20683933949263,940.7913819798586
348,50.912911200672184,706.1956705839684,550.6965894300546,4.1188391309495,3.3264864609539697,1009.4671724965824
190,29.202147321257357,1412.8862537635114,755.1588911410707,4.071966958334878,3.2898095486140684,1311.7453798476706
505,25.253405056375122,3742.509039639022,710.2903550430075,4.00129479059977,3.0111092410127904,981.9127112475823
824,54.722172901291714,2877.106743514194,351.7472768951265,4.196556494398634,3.4942699935228534,539.1716144468917
929,58.529466137605276,901.5445801078561,505.7514658662346,3.907571203754479,3.020714044409694,406.7238353379343
