Cycle_Index,Discharge_Time(s),Decrement_3.6-3.4V(s),Max_Voltage_Discharge(V),Min_Voltage_Charger(V),RUL
319,1794.4607621501268,139.9461710166822,4.171797856972729,3.166143512245978,1210.162545800095
320,2150.9230130254623,101.11034234446336,4.159123829316135,2.6494147643778074,1194.0466187050831
321,3287.0613258832577,72.90996195128882,4.069367665197425,2.7131382217837965,1192.666409278105
322,3915.4645062602367,59.42182690550503,3.876585330310509,2.7167263936907937,1167.1474008772682
323,3708.750031527378,138.40207488621866,4.156606019813034,2.782790448251274,1128.3367678345717
324,2263.7488083945827,163.9414049020461,4.083485435092546,2.794990502788892,1131.1387941029989
325,4828.488066520138,143.0246805665809,4.162783990863184,2.9084164934910066,1203.3741005782126
326,4004.00828344392,124.84834131986533,4.150698796958336,2.619909822524831,1174.7783302207554
327,3306.5453995433227,46.712195749061806,4.171200828783135,3.018434997839492,1167.459510215711
328,3524.5388356905387,194.95820441510145,4.05720322656185,2.62567490447838,1155.044398307106
329,2794.4802372256017,167.79427066473193,3.906129807277406,2.7327313615784106,1158.79244618077
330,2141.3777601043985,86.85152587215435,4.118462989351875,2.877508847954616,1211.8764717795257
331,2552.696178874794,196.7952526974161,4.098189514020788,3.0973304211426083,1155.5902367252788
332,4079.815219764602,136.30105434181155,4.146901274879635,3.0546019249290453,1114.3574114679373
333,1254.6952567930723,133.18762531315943,3.917952402420294,2.9841507673078915,1196.746071021607
334,1641.0760339262818,159.69170870872514,3.927990079960116,2.616829945435128,1157.8049334454113
335,1374.8100396826603,169.883166094422,4.206163806887732,2.910284009211684,1166.2558346213111
336,1354.7694488120865,145.03657717304043,4.149991119380829,2.5655848763499143,1228.3031322559805
337,4450.750219241827,60.495319418592,4.213291395480129,2.783022382597488,1162.1775777059795
338,3873.89986564409,94.12280095911974,4.153486128465568,2.8101373977174693,1173.567346924749
339,3001.8605505318355,188.493382452168,4.088862122396121,2.529858579584316,1113.843060348067
340,1571.7698104738056,75.93849789501631,4.11165309481115,2.7054910746024787,1151.2132219059615
341,3068.140325443963,99.54672381400214,4.205651169576004,3.216737100449868,1183.381041808344
342,2999.19272896615,109.13230127107136,4.081522701804777,3.215224455872267,1095.7850506463503
343,1858.1671056580576,110.30479835111235,4.102956529731355,2.7642452906894044,1165.0338037246283
344,2848.636267104297,138.0703331991241,3.91259068640144,2.532325081711244,1160.0316429057923
345,2714.31799071002,190.8921340391532,4.0395684880464415,2.6343212044961364,1156.6514982234976
346,3540.2303725984225,78.5108338932008,4.13655884478324,2.794163345075156,1195.4863559463297
347,3613.3558732970464,59.44022020814689,3.958377079326546,3.2108347734769223,1166.377540593941
348,1372.155237133769,71.59527837758998,3.930901672209814,2.6058992976528885,1211.1228759342578
349,2623.5279355805906,181.9079840334832,3.9755307232897663,3.0726368827511594,1111.2564193762385
350,3578.2676797140984,143.32973002483297,3.946600251197133,2.581511904531019,1155.436982688734
351,3111.9177826043333,85.74508627826562,3.935965054814559,3.235943183043457,1152.378671455598
352,4454.661396515625,170.55151023497876,4.019940337147235,2.786212374331851,1105.2298202497968
353,3703.035800151991,177.81919941814976,4.213135405553413,3.081425904174292,1185.251800083654
354,1819.150822909433,175.4422941904445,4.052823858695487,2.7569433121083486,1238.9869322341128
355,1468.1612401216337,187.02824538232872,3.925168152326129,2.9707516578691067,1144.3197570206466
356,3641.1932571839993,80.35856322773785,3.8807886677523498,2.6440120635550275,1164.2008435309506
357,1300.7429800581629,160.80670859940454,4.12846245805517,2.609515764472722,1146.380739032613
358,3425.9472088391603,113.6863195638624,4.003119505774555,3.2035481046760985,1113.456613203713
359,4772.874917414839,174.71976846240983,4.178732378634144,3.188235458428325,1068.1695888879194
360,3386.80187592834,156.55850834585812,4.113804307456308,3.165601705159662,1111.7690606761853
361,2675.045719584783,164.2315914399559,4.168496580216548,2.969075087624945,1083.3216647619308
362,3644.4952300809423,144.98589402897144,3.95877841576738,3.1062011584122087,1206.164083122365
363,2941.360983867763,68.3886031151531,4.126943568984423,2.551777702683532,1132.3956122430704
364,3273.3437994005526,127.20430702351013,3.955624793877488,2.751091781418009,1122.1632268381131
365,4777.566273350796,197.5471583239213,4.225627391780117,2.735277343567867,1170.5661529915124
366,2667.190023642942,189.98209063953905,4.10454971261335,2.97673399146446,1089.1299558857645
367,4852.524142530874,46.90779772752187,3.979804720070137,2.7669683301029804,1102.325438479818
368,4640.332439433042,66.37037051670994,3.957804744916909,2.6113800862327605,1134.7228907699448
369,1944.0063121993264,61.07660375272991,3.9263706340286575,2.947350306560158,1172.1507596569393
370,1463.5729433256288,156.15678559764729,4.127856383557491,3.110787940501811,1150.0674018067516
371,1582.9564052342212,170.8456527771112,3.937486245199171,2.78659262084498,1138.9330057006352
372,1269.242937475889,74.16181860970751,4.088121306370995,2.599201536323861,1131.1247094094406
373,1558.883250872528,120.93643087229265,3.955854010770143,2.647516147984617,1143.009434221071
374,3795.425738982156,174.512484481792,4.114787577917547,2.678112478877038,1134.06611620517
375,1470.51686414887,157.24824716260008,4.175975891416216,2.724923194745902,1083.8011090089226
376,2412.107395116293,126.75795287869572,4.161210097257861,2.982096302879732,1125.843168865326
377,4410.526181683928,134.45563047340366,4.154340532372313,2.950709113403289,1080.05245364329
378,1288.4333557961384,121.3376875066048,3.925088962276901,3.02205989617528,1125.2433017160329
379,4294.980233837956,87.60775221101129,3.885353978793808,2.771876488398635,1101.7740823404704
380,2271.04814413892,130.40351885744258,4.129579531394954,3.117998238909984,1221.5752649113144
381,1649.0263449622937,150.2216483280145,3.997338885517741,2.65306574586682,1117.4042246499316
382,3847.6012283837726,179.73166653772924,4.022938490561339,2.851780560638616,1061.8304173495364
383,3589.982817763559,141.80661663667968,3.862459637117357,3.1007040411560727,1111.632791572923
384,4534.393651402801,161.77944592690528,3.95383057971002,2.635118985799465,1136.7743498255156
385,3993.269966454766,65.61146159273167,3.8634705615497857,2.582397335305587,1181.934557846101
386,4253.227535462424,113.84919590716638,4.201674309040499,3.1627629757659923,1090.4219040024514
387,2271.7313757709644,41.49305917233493,3.947358673287413,2.757197247069397,1049.7028810390543
388,1874.2702663629464,79.46861832345968,4.072934867829203,3.012902593681774,1144.6734804572393
389,4052.336056235262,156.23387441808077,3.865591728264452,2.5190114531979537,1055.776051764014
390,4265.972009215603,198.68959221589816,4.116738956522263,3.017535166307088,1092.5537823397003
391,4963.919539602559,55.86849593395455,3.979210938301637,2.737075983660228,1098.6951805795602
392,2767.9471722634207,104.23909053780612,4.209167674783067,2.541805640190581,1105.2146618679956
393,2613.6687260125764,168.01135499186552,4.205247275573615,2.957359571161088,1134.5665782829735
394,4150.369250819588,72.64570154062382,3.980116247344699,2.68060286205488,1078.6546287085446
395,2495.053452961468,128.8135918883658,4.210384358276187,2.79010543153891,1094.0508299133296
396,4736.877837293546,157.29140736474795,4.248463069399511,2.560435609214885,1103.4291858820245
397,4461.968457003444,138.55767204162865,4.18016626564958,2.610372438321209,1108.9839183007516
398,2830.17730402507,70.08395753846658,4.187948539102091,2.723482926621883,1105.913086988317
399,4053.31005760769,96.8615309897183,3.949603494443636,2.567319625420118,1118.440231008903
400,4067.262921521793,165.40668551766356,4.080680959543103,3.1831196985147363,1133.7535803856697
401,1591.870701576544,128.67624226112267,3.8769023655869472,2.504535282387984,1114.7053646260388
402,4629.701045382353,40.83673816686604,3.887967174728668,2.8628951641482336,1116.1434209403687
403,3119.959015301857,161.758521604495,4.249557044813316,2.5924355935994137,1033.7110733301408
404,4340.538371209418,45.64981679043825,3.980655699770365,2.730759317108461,1098.0091079666272
405,2416.188483916325,159.31740523699716,4.149273564819539,3.1945446698636992,1114.1803019200645
406,4602.988268285562,72.39688962643798,4.172666021210727,2.62127091495549,1123.157647782818
407,2678.96637918982,193.29175681910084,4.193209308402892,3.2243742397887494,1065.3059690306482
408,1241.1830756251338,98.87052020833352,4.249051318960863,2.6543457827420665,1065.638429004454
409,4640.451510393202,92.30905861409266,3.9465985941027473,3.056174581350122,1068.035972988656
410,1546.8893717873077,63.82208805319115,3.86614033074388,2.910007948672984,1111.4565559956538
411,2413.3918228435764,88.89667447843438,4.014476607197834,3.163359045697569,1130.3552421969684
412,4810.2354747930585,180.2641218925121,3.902032267931579,2.9154949416273483,1071.7015957083358
413,4812.307158362713,199.4134940203596,3.8589703556648223,2.900919414367232,1123.318492545082
414,3379.063974868487,98.92952488109572,3.9941707308565935,2.6465935002763,1090.9391923665837
415,3600.9814062452374,111.7777009527268,4.163495300430094,2.624672021538744,1080.0285689135026
416,2904.092983517615,155.5313501124379,4.076472276490028,3.187366863336636,1075.5446308072812
417,2314.200932452645,181.7913248744119,3.975111195684142,2.7458786491375253,1112.8644545840864
418,2448.9252724056805,134.88709346988546,4.111736802197088,2.779061691222172,1095.0231126714827
419,3755.570133092746,102.6441117084527,3.942807272123524,3.069867743821291,1172.0330171059054
420,4059.023211863184,106.0194945357798,3.855752578428834,2.7541176118171053,1045.911014280107
421,4208.000366158225,151.2989034394891,4.155741354574571,3.214046834979252,1099.724068081199
422,4200.548942619305,40.51492217668459,4.099497233945604,3.0534458267491003,1056.8319596075394
423,1546.583191585023,139.13429399357452,4.154921049800384,2.948071931930065,1042.228520520454
424,3078.79715786981,96.87888167061718,3.865575206675066,3.1606713704085645,1075.565314518601
425,1418.7232880632482,167.0715730043335,4.184847851132261,2.5372044312621123,1080.4940991762817
426,3288.209752830195,54.878502371701146,4.097810480014521,2.6927970191419064,1190.7269422024035
427,2877.815905218833,134.1123627117425,4.075358140285056,2.8487772506656825,1065.634167372672
428,4573.27589448154,116.9556623817798,4.099845619245813,2.670233904603641,1026.7928508206126
429,2533.4770476979,142.77208414483638,4.195773298747346,3.0579288904766138,1081.9204286997754
430,1644.8546624249022,50.37657511727494,4.084774602623563,3.189406023290294,987.0143984981452
431,1743.3683918007764,132.797405988501,4.082380151955272,2.8178275899481924,1065.3217286958293
432,4093.7404005263934,129.83753407352378,4.246271662826306,2.7565994500839213,1068.6410112918063
433,3549.228640601792,129.70561510658737,4.152692066827427,3.221163049103174,1098.7840153178086
434,1584.266169266603,136.55802665543277,4.026917522180455,2.8336393246206555,1104.944889977114
435,1519.6058632369902,148.23486995621795,4.132958800013171,2.8667863003369622,1044.8572152436914
436,3863.682699544656,168.79823994892317,4.005692188676716,2.763737404256429,1057.9754394148026
437,1476.4994241839354,83.17131522051429,3.9415501849934,3.182161354759104,1032.3551667755733
438,4323.068225303354,172.00790562880994,4.088740750755104,2.926716612461388,1016.8774978076924
439,3883.7204631946856,119.72090916215258,4.2212728392455805,3.0716309403862336,1073.3957911752254
440,1509.125366439219,52.32932466149299,4.221655808006185,3.108855038763165,1009.056578056136
441,1522.3833135237292,49.36814867903667,3.986762111242196,2.756386781437944,1042.4149239771257
442,4949.230398304467,93.47813099136972,4.061070986488678,2.825270748490285,1018.1930416040306
443,2622.229023873257,165.5835163378348,3.934654359427944,3.1363538308046985,1078.9873274516103
444,2608.440158854185,153.2289495585465,4.2482524437995535,2.7724415137568577,1128.0572039706594
445,4288.63835557851,166.17839434758503,4.242447163147174,3.0954513500888883,1002.9364806878668
446,4799.544594058663,122.7630490306575,4.109803571882979,3.205744241930828,979.8792606840972
447,4946.80404252691,110.43183967287848,4.171765623870989,2.967407779801005,1048.0045245859974
448,4062.837103983978,63.59240427300543,4.13604006451348,3.0562204655889165,1052.6279118383104
449,2629.78642501748,92.51084057748984,4.087263287615787,3.103822984030851,1059.746372270292
450,1517.302723454941,109.44309858782005,3.871339198795559,3.1337797366724818,1032.1471793906262
451,4153.15828052426,54.17606874873876,4.031905737021065,2.796290003392597,1040.974428046983
452,3321.93614899606,75.2979124337938,4.119914520866964,2.5384475943819984,1062.700416421624
453,2812.0436351385097,135.7160470501982,4.121012645553474,2.8014072034275546,1088.6172357057935
454,4644.146663359997,157.70609827827036,3.9992490473689535,3.005317172338067,967.7980491872688
455,1622.550432763375,199.735601822872,4.226676794663212,2.837762789335595,1030.2424224387414
456,3071.9753963052644,189.29813301496924,3.916942812894713,3.0617223631452988,1052.5523517576426
457,1243.1438501161924,142.81043192563064,4.050143778486224,2.7677368221014977,1006.2809558155706
458,2980.91043957768,107.39968852705152,4.1263535906203295,2.976058105828022,1111.246785270692
459,1413.952447590982,141.78837835331723,4.128854322356724,2.639814853640481,1015.5836047908504
460,1651.5080818186734,165.70425889283712,4.109455582707526,3.0620270774837177,1038.3482925197086
461,1646.5997377529984,58.93379054774197,3.960115285380744,2.909271976609769,1061.2408838736917
462,3666.9991480410417,105.58478235140612,3.912482627474649,2.6530482914099505,1014.3486084479242
463,4034.9705412086087,174.36836570169876,4.104376130730684,2.718933380123356,963.1370780878232
464,3416.8013073692064,101.41327230928704,4.089720846455776,3.061456531436374,1018.8538189233386
465,4856.255684203259,131.49956339634986,3.921742404115697,2.8619509267461405,1076.1776222370816
466,2624.508202190076,134.0430977379517,4.132055658228225,2.662023580294804,1020.5241949285944
467,2285.705927871071,69.5162005013823,4.032068796693463,3.225453392777723,999.1426279416409
468,4500.676687119949,97.95767066436612,4.117104236641262,3.036343764862666,1069.0268883801089
469,2049.66418637392,93.52180619870914,4.184946831908061,3.217851124404847,1017.769004159078
470,4860.245649874323,44.19147336513036,3.917891371430769,2.8203287840202576,1009.5935674539912
471,1246.187003821302,43.87068222261684,3.857657947198735,2.85632525551879,1034.9782435865325
472,4885.539541489028,173.07152698812376,4.161641034558315,3.1734664121387643,1058.8300083847514
473,1364.0076654121892,83.69132959564999,4.093878970061047,2.893787005184038,1122.2685412693015
474,4586.34383205267,122.89260259821047,4.129855827848849,3.0304591839292505,1059.0894443062969
475,3205.26421452794,87.79609177420369,4.185261989995457,2.689129658121648,1071.393598655534
476,4973.266225253341,190.5086792184545,4.1711243739298,2.8350448515269804,1003.7613520404858
477,1480.4269459945158,81.4874814185238,4.23436805877153,2.5925873993577664,981.9652757612208
478,3304.646280725019,108.74509003822962,4.064374031540847,2.654485026907721,1024.4932539847648
479,4883.349635352576,179.6368400775363,4.045398253063962,2.5007075614507235,1025.2867966103838
480,3187.771807846565,174.7093706866894,4.010754879956292,2.529448788736495,976.859490345416
481,3591.7148249139977,69.77622685540437,3.9114764171376817,3.232962867382697,1011.9882188038396
482,3843.845018141545,168.42292956731367,4.079042893152809,2.681765271352572,1033.972704068765
483,2927.256046117538,113.30990187806282,3.960805009730392,2.997483032128001,1031.4157358007233
484,3584.720704319441,117.27501953365685,4.21852300488519,3.1293247740997088,1036.171514135371
485,3420.394385307781,61.356795586551,4.083276321710839,2.912995344427423,1026.6385892054975
486,4624.400439865758,52.89624220113994,4.087136072203244,2.614858375062968,993.7196536291978
487,1372.69624529754,156.47028911580242,3.991969864350804,3.046087328002125,992.4439749340464
488,2267.660120450475,119.43378437684795,3.870795740791083,2.950188557574687,964.041944080245
489,4811.563639490923,109.89611241842871,3.862697506149196,3.048437942010531,1082.3910015674037
490,4583.0023787854825,156.7213165843835,4.019334057661279,3.0773099671428152,1010.5380145847718
491,2931.495660585709,162.48206383857757,3.883826151238895,3.2315577757635587,1000.005877768206
492,3556.50387164584,65.42530682709656,4.092738782216056,2.9301724600200325,970.8483167419016
493,2254.048495328304,137.6360239164226,4.202389202255863,2.756230834517951,1124.4263160931112
494,1914.860406950293,61.65665316442968,4.203165926607489,2.9863484176751776,963.0668787110842
495,2962.0539387719323,160.22001376464732,4.113618164052893,2.5513305319319697,987.8460829757572
496,2542.7384664990004,145.11282500274234,3.934492732589173,3.1730479887411898,1020.6334734514425
497,3417.8932250333137,193.05833937335328,4.195198732543549,2.589535758503648,1027.008518629771
498,1495.3916204669424,51.03328261702739,4.204437374125283,2.7458821284143635,1040.3172822086274
499,4902.700269131433,49.12875538420069,3.928661433981184,3.111809035469591,1073.3043403107706
500,4947.600829022491,85.14993195091202,4.144970434308271,2.947984283748034,1020.2463062184283
501,3853.014513275032,81.87290939774496,3.9646078195708494,2.7952266402080816,956.7587680013332
502,3237.166192107657,79.51660785151998,4.171056124941172,2.855076744531266,987.7221949951288
503,2376.204941888045,185.00073288336583,4.248895159961441,3.1409105449016352,1009.3132949005554
504,4292.421074886404,79.92739197592098,3.862010402131757,2.755003289544919,1078.729041660233
505,3801.9784557047415,83.51195618058097,4.208946346316373,3.1522372636091287,939.087780863028
506,1817.944369510587,161.5037219868742,4.099052213439463,2.566100823232518,1042.103060209009
507,4661.5233010766015,111.9583747920864,4.2393530476659285,3.082598827906473,1000.1965747818568
508,4325.641523108043,164.273689112829,4.036003807010571,3.135660724791052,1025.513221409179
509,4809.239670509312,50.45858521030164,4.18895517222855,2.636363239628004,986.9202113345629
510,3957.734131875768,118.01139098774148,3.874957627439311,2.8227598992791503,956.302694794947
511,3530.9777445560017,45.37817602932522,3.9841116200313182,2.624124830997742,1019.0349111760532
512,2789.323537904352,50.02451255285672,3.876806615100484,3.029953096745664,1014.1772410842248
513,4744.36823674525,185.0299925351057,4.240137253391628,2.9015108260462426,1025.8822786295889
514,4491.042780101552,62.279259378815226,4.176789562908735,2.9764925100312407,985.4678145848546
515,1371.8309464035196,125.18730916403472,4.191018968498388,2.6473652252171584,961.007119067206
516,1300.1945030895577,105.77529641611304,4.225186092573558,2.6588093965393145,921.6485201990464
517,2630.560794136589,95.57493220141482,3.884041394447914,2.5311229941324296,1015.7749307255764
518,4280.102656970965,183.9733353099636,4.004239037005333,2.741550651396797,998.9555792977594
519,4951.649291396789,43.49174348407832,3.8784139556176007,2.919808496000256,942.3686946854416
520,1771.584186193407,146.20634978809426,3.934317240620012,3.1434511854979967,958.457053068135
521,3457.696718338113,194.14310947416809,3.941746310815069,3.0001955855940103,960.3296475219424
522,2647.3852551978816,129.62690935389472,4.037642884419031,2.8265472425498137,918.6806227207032
523,4885.674711695492,189.8915939252947,3.957424866981457,3.214840085795603,944.2927041357948
524,4400.051907915693,48.3612606857638,3.890391242727104,3.039433900431874,930.646785727746
525,4385.649077902324,107.00693105186582,3.916996435637643,3.1976239021469124,958.5008395244826
526,2981.034007220888,81.62524655392818,3.908910225420836,2.895690979954124,944.4521000668176
527,2776.314108883128,156.93135439691676,4.23923071916492,2.694178206094855,907.91980316533
528,2238.946873336684,197.00753447955947,4.153717002767389,2.5396200147735417,1052.903609222779
529,1414.226887273523,81.04480999107965,4.237104586107825,3.044563638612888,1021.1016292411692
530,4485.945029769202,144.66793623585193,4.025896194603163,2.5909772485041507,938.8392231392006
531,4289.023834694295,71.69562124155843,3.961347392665063,2.727081346203976,979.8968558661444
532,4998.927158487297,130.45284073145757,4.169317278883675,2.899353180912923,984.6986035928518
533,4987.21998088084,114.2291978701338,3.980501567216459,2.9233124408348106,1014.643434190939
534,3310.640481289984,195.520852741046,3.96975334948214,2.950437397740352,933.2557989335968
535,4122.15217768594,137.36436363143466,3.943002396883133,2.624691497762276,1008.6842713592972
536,4790.109773553227,95.921019533891,3.9018715912896944,2.7848030536162365,942.0837878317226
537,4428.660084574163,58.25532558206934,3.9525852244067066,2.962895670337725,909.5655038332554
538,2139.922786624151,64.19949259758953,3.9921278993895553,3.2273641484753384,990.96546237258
539,2912.067714178356,76.05070879219761,4.119597683258292,3.0457233532747665,1012.6303369648972
540,1690.805777575681,80.15466581444768,3.8750259368877806,3.1919528178204684,1063.5163589412273
541,4825.3939035831445,176.09856925458206,3.934202775866137,3.071659043735633,911.0109893963914
542,3503.4636109133444,129.79564612520397,4.173609456116671,2.9437877266693,985.9567874032316
543,2068.8426609131584,123.74254581989862,3.908768769433508,2.6440175268522585,940.6079502482588
544,3752.462600742256,58.3630194990748,3.987058058609009,3.000014238919385,987.3343484209612
545,3548.887313740004,177.6223509359096,4.195863568743256,2.9675346744699302,896.18041795075
546,2561.018328524794,155.6502885133574,3.911970124457377,2.95185187784295,903.4892089720574
547,1631.5188503585905,50.82693790400025,3.883094734247276,2.867339400991181,921.9650070733406
548,3751.9781432526383,153.25361555676298,4.0438151980320045,2.8964924529919567,955.1585618267234
549,3177.1692634344145,126.96611477482335,3.970967804511415,2.750831895338578,925.3567493384658
550,4134.80988859543,53.07605531948453,4.075363345793542,2.889484519481728,976.3621737565368
551,3176.621304225575,113.32810264458504,4.17152195619339,2.6481669292588585,990.0757847303166
552,4438.289701210453,117.55140594080753,3.904859395261097,3.1038807980202825,971.9831016498142
553,3297.2459873430453,66.52392642612412,4.082279633821714,2.6393327160240307,1011.7515055864347
554,3331.564291834468,191.3117035200452,4.052203504155946,2.5637247174171,962.6330651782138
555,4531.283690101711,175.9960594369059,3.90763151440528,2.827184519767868,896.3241315863933
556,2733.2348916071087,147.04357397265733,4.099599394211593,2.9937305796295464,998.5350605415337
557,1709.2578681124348,113.96728976009716,3.959456167144309,2.828287618700156,918.79375057576
558,1309.3741699906882,105.88248665352135,4.045133727417605,2.7075655989634813,978.4167399874228
559,4069.521571559752,144.15575474415266,3.882908929710825,2.9186283879178303,1003.9493686622044
560,3557.1762951431656,127.26909910510489,4.033833622885449,2.76025175155915,958.267520429216
561,3875.5031187770496,49.9636969411017,3.972585387217128,3.199650767594975,879.153647473414
562,2009.2638137338608,122.00042380325308,4.1789524844741415,3.191983854702679,901.2715133396084
563,1718.2116072297251,169.02457875725432,3.872791490798948,2.876778864979072,989.9097786754054
564,1255.2697295379514,113.47838041551329,4.017442909967332,2.745912995513694,929.2350925742874
565,2532.2327234650684,48.31305240868295,4.033372569652575,3.0528493104674794,938.1829413976866
566,3441.6872100476057,165.8045119014453,4.140002430519648,2.5275347076123,964.3529766465444
567,2690.527371378983,72.2182051417559,4.079715030036084,2.8560767545327383,960.8529144832128
568,2862.40470369017,81.3793335820862,4.116884934877673,2.7522425457027504,943.1519924954184
569,4635.803039076244,66.35301654916734,4.160819714260702,3.190401913826916,922.6532651511814
570,2523.370774688541,92.8344103794396,4.194881189463276,2.509002270454512,917.4932621707056
571,3153.160058807281,161.0802409101816,3.975550198688988,2.914611156788762,963.3159530116536
572,4177.881448416343,123.10173752062995,4.065209082145561,3.0554976857999696,950.1427812427116
573,2706.8625728208267,72.78100386411401,4.18604323137568,2.8637634906430307,916.7079999752884
574,3563.92946086592,180.4528125043265,4.245780452386023,2.564052272622041,969.2844925197256
575,4476.982093237632,180.73309679224468,4.205807724417506,3.229346042520927,919.8386353948086
576,4808.17836989904,179.29254800736112,3.998586905049751,2.8885078235320734,889.9335130266243
577,1758.879227530344,78.20739382104628,3.92806660688746,2.9606396832392585,892.6411720438662
578,4721.032975613679,112.19829506895807,4.045757014962636,2.6774573370306305,882.8503665476094
579,3070.041913702245,197.59834498254003,4.146656580734417,2.8626235638301027,910.1035993358526
580,2181.328675536042,163.52199620959846,4.047027628301319,2.8218621189687414,969.3489711334478
581,2944.7158737053933,44.34678739608957,4.043272345325468,2.556171881501488,886.7961927587796
582,4924.123786084812,50.43273460167873,4.185292168432721,2.5796202651606004,925.539030440724
583,3071.948757172904,114.22902028997323,3.994561511626874,3.128104389714081,890.7324261749035
584,2449.256119092531,185.47523293784965,4.193917869924658,2.679864964154943,905.5876383491424
585,3606.923246403558,126.19228767243428,4.01272192038069,2.646218703623973,854.5983515205899
586,2112.5533513571336,119.65000128548644,3.981293242271336,2.8786835884376045,905.1784708337384
587,1488.280646812923,56.87579199306089,4.031595964479879,3.076560348521885,905.2517848078016
588,1689.742943260467,145.08481675588706,4.154978783469947,2.546459888934241,933.6115177614278
589,1686.574188039535,171.53650569603607,3.9004008111455977,2.932605939728692,919.9312365302148
590,1777.2302353467185,100.86720120120998,3.928567686348807,2.58940783213043,862.0643150019182
591,1727.5432560677586,164.0978961480524,4.230577930265237,2.527345788119214,952.3679297617416
592,3635.324030252216,194.31626462412987,3.920196650952543,2.5395579641216632,916.4121216088798
593,1891.1443207167504,72.60263346043025,4.077090927172422,3.125623081156331,914.9357406870996
594,2513.5356766306804,123.7327409911586,4.081725786664776,2.588479362721046,905.6327058645944
595,4607.795957642845,85.94207329353209,4.045849784820098,2.533863523309219,884.2897021111112
596,3001.054232998915,166.85670704541428,4.107898099430727,2.8284249153571843,912.7120935899492
597,3736.719406379904,132.4149385409852,3.941930690319048,3.1329951039565187,922.0235374371432
598,1854.815510566193,141.53318680804858,4.071064907110699,2.6968062823669765,832.1241723461778
599,1930.6982714729488,167.66626553854306,3.998869302098759,2.816284463144437,879.4495665061562
600,1355.3007418126197,103.3552756259928,4.114666903851676,2.5299418994228136,889.8021211838565
601,1841.9532396742247,186.4144109451269,3.90648941734926,2.836808885601157,909.2468242277712
602,2258.643288321443,125.2846187593824,4.078350966735791,2.9332098104778503,945.732440237085
603,1872.639840251638,65.27277165365568,3.9241081421533295,2.9281802903141085,866.1303674161287
604,1537.0696282768113,151.34385890700838,3.961457225246016,2.749320019130774,876.0815261272863
605,1658.416310182283,166.9218160701207,3.9374839201294334,2.736649885497352,874.498635574138
606,2950.959318524358,90.68186833080426,3.923135111947527,2.579967714202448,861.9388963958183
607,1984.068129942012,177.14868111980047,4.180284380624267,2.7750987404847014,879.1125401955095
608,2584.225471982687,184.9829207625226,3.964283027064356,2.5746210016547235,922.8320887995188
609,3112.9856292484565,84.30471798044942,4.22084951274578,3.0749469585340385,848.8465801854262
610,3823.500348791588,197.36343563443552,4.237970610138077,3.224705723311139,907.1125758061162
611,1349.386131396176,62.51384448780135,4.078504187974839,3.2275558425000304,820.9239107992665
612,4237.759515854363,72.3225069443984,3.907200449066291,3.1488033245315457,865.5464801423118
613,3586.0214800654494,69.47597427808418,3.999819297351833,2.9505941120047146,873.8204279912806
614,1510.6843214057133,183.03835360125927,4.169092905339285,3.02564927293291,952.9943869165626
615,4519.598771605753,144.6868083719939,3.996956291478828,2.7139043520103106,874.0079078098925
616,4699.31512202089,64.33668531556366,3.884806887321116,2.973077815129465,795.9502610619633
617,1432.0962474484822,110.45174693893584,4.072713964371276,2.841737162079908,803.04444372555
618,2252.1350629593744,138.44768401116832,4.188048340598414,2.8615130048326995,883.3611834538673
619,4263.564863213633,53.35425359830133,4.168370554857401,3.0683324202813687,905.5508342315964
620,4043.3868234579018,181.1866189451742,3.920049256052141,2.7114387666979387,895.0182343050901
621,1901.1798735542336,168.57656567064564,4.119105845764986,2.7385297087708897,885.7028042320396
622,1995.5274286794995,120.83308377226211,3.938201705374259,3.1934813433464777,924.4903839002268
623,2607.7939906072515,194.7402584414673,3.9372830138208688,2.5421682211382293,855.4163511705148
624,3041.187343725881,106.84175668401596,4.199628709322074,2.864225723810005,911.7964222410732
625,3549.368131815125,197.45765104583964,3.949867581096092,3.184600600305896,809.7194045989434
626,2601.871830365135,146.86719980858032,3.955298938607205,2.9577722558636177,837.8020866824774
627,2957.631921305962,141.54740372063063,3.85026135630452,2.909805305659099,800.7183442027274
628,4040.389564908274,66.5527832473256,4.198267613650208,2.6873081344220164,861.0061879732083
629,1339.396170984272,181.10844132874303,4.167037925283654,2.7574566167983363,869.1495513093463
630,2159.260388507279,108.39835006729842,4.100931574036271,3.13903631185352,874.5640596890607
631,3910.728426361299,65.9573449251967,4.150106305575537,2.919413598826344,871.4753341154855
632,4601.785983211357,42.01720319612144,3.910819426969797,2.886056645317585,830.8978667675309
633,3144.374280039531,129.5609093821412,4.033329437835031,2.574684785155022,859.3903662234713
634,3222.0312440082,124.38393953962822,3.990487754939513,2.5120211173413423,806.10213325577
635,1607.2536430911491,155.09657957906538,3.887510610502807,3.222763891515287,919.52915900529
636,2900.166993929128,182.4412884828484,4.04445219408597,2.782739625465131,851.85495708408
637,3223.945612529088,52.70505354288473,4.218295860137054,2.9524097965746283,843.4445552382524
638,2121.387913811973,157.03943845445798,3.866023647620278,2.559786304890464,925.5576131377632
639,2223.124277607648,69.98591105561316,3.9665843653975177,3.012335714292285,811.3101386580308
640,2633.679819797566,177.30832850514622,3.9330163744822815,3.1994250315294708,814.9765154387212
